f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,label
-4.444050179728088,2.7285033034446293,-3.1775071893645292,1.9430463628017238,-3.184944958388094,-1.6641320983172188,1.2853346131642878,-3.790861902355135,1.9890370096993917,0.9143329409096612,1.7164269073188227,-0.4148544203306638,-1.9012081513990027,-0.27383193322061455,-3.034467647628464,-1.8846223882523043,1.1452216247749294,1.0572494163319552,2.6124897989290163,1.9546703624498138,0.3428558833932842,0.3745868540380424,-0.569941536293915,-1.5473954163415564,0.32732534303819794,9
-0.8819253413144351,-3.221367014667359,7.8729321279597,6.831500848717148,0.6261592373157079,1.417851590329266,2.3276016153338106,-1.1543392991568502,2.3733504102580794,-3.162340721572356,1.6001104469780083,2.595957273651176,-0.9288705225982177,1.350762575420747,0.11070617664179888,0.09902762869905107,-0.2998515690723443,1.6859348012555428,-0.025785713917341323,-2.1652648204367844,0.5400317350477832,0.24889363932530703,0.7381557881904621,-2.4116981260280905,-1.3338704506078276,2
3.6646393009084393,0.70133209681842,10.660231278806837,1.4902261681653826,3.450785586502081,6.91156903291491,-4.986692440849279,2.3272515652905534,2.0870387722677095,-0.8560401503787528,3.455408138790204,4.949986177718805,1.2127268760316312,2.4596873298796007,-4.297002506549672,0.1226250046404623,-5.162083052486373,-3.4393374173413966,-1.4881623679630787,-1.404755966588184,2.8343920429480387,-1.4130121091747152,4.605152939623864,-5.216770930404102,-0.4349239063267001,2
14.98394556264312,1.3670600388077843,-0.033472167828274876,-1.4738167227396997,11.925925997665288,-8.03997778737688,-2.993248192339894,-6.875034105348347,3.6486794511192313,-0.46127864665272916,2.738380827403261,0.27115151552420014,-2.9594410095767927,2.166211254323966,0.933688804468493,-0.07142164896986995,-1.0713814324043052,-0.011647368618109104,-1.8010770785837797,-1.5891125712361687,2.830170518065635,7.458593672461191,-1.9492384748429594,0.24023636565424086,0.21345067735062134,0
-5.896943212827736,-1.864420174633999,0.8333938561099823,-0.3732776326345785,2.275037241417946,-0.7528928960811856,-1.5242312458994127,-1.4688342893729356,2.4800103737682035,-0.6603879838171187,-2.570577144636195,-0.7453478110252602,-1.2542286496700459,0.694557054304373,0.4027960924341624,1.883667478216138,0.15003486123555618,1.2562052030765003,1.0567838718720235,0.4555330834110302,0.32421032912202896,1.9860008696646452,0.4087910863048933,-0.01975388668649356,-0.09075353312241867,8
1.564955341477987,8.34494988118895,6.117711586176835,-11.366864107368764,-2.7907164287455464,-3.5159265436948024,-2.9921166844890803,3.0095637991339808,-5.170280918322642,2.75166320688099,-1.6525885295538958,-0.6937256399279342,4.010050418018614,0.9131661885875706,-0.7372343369701009,-0.5915007309726509,0.14134794797932343,-1.636084927503481,-3.4057618952685456,-0.976052924343608,1.0316062115487084,-1.2816670583406988,-0.7317192743719644,-0.9188494965591132,-1.1243177027199016,3
-7.354768970639752,-1.5487974735268837,-2.1594842370792824,-0.5169358309775095,1.2006533352171265,0.2696063471889583,-2.552818171912369,1.0404677655141932,-0.8228483108224915,0.7663716720358669,-0.6355840533783215,-3.591031704817533,1.9337532340281085,-1.9003711741876639,-0.15541973004492676,1.9051054184675489,-1.6421267939164563,1.5431626354208674,-0.0841675665182631,-0.7004624095725489,3.0887435915935755,2.0651655584382866,1.068193315916097,0.21272794062242953,-0.542178063033847,9
-2.458193678988866,7.401317387367806,5.9120780642571065,-6.9049382715679775,-0.4642521442555939,-2.6346709156206094,-1.0610287269893963,-0.12900183114805588,-0.8879351945356544,-1.9658142348348902,2.82977415147502,0.2162464236237576,1.6181655783799729,2.9003573863821197,1.1293465095897959,-3.2270708225788542,2.468386772473617,-5.778877782888648,-3.045174189830365,-0.05235363549862859,-0.8858246189365279,-1.0959297173280005,0.9371701073653633,-0.3388445313760673,1.2395524182342672,3
-2.4406976572239123,4.432450315194363,-4.0393719219514805,0.18103316394750044,-1.799510456910144,0.3511413171065217,-2.752041910158058,-4.4670715801069685,1.3646184440255622,-0.21873744344830767,3.296564352680286,-0.7757829265744536,3.786751364693562,-2.4162162849639968,1.4851307910792655,1.8852167473000825,0.8012060830217118,0.6713533471547449,-1.9314250717410548,-2.500768277275262,-3.368918478597484,-1.8593573527440224,-1.3399041649009504,2.1150175525749733,3.717413913979328,4
-7.676112192398915,-2.118133893745627,4.393224745962727,1.5745579872077053,6.169157743734214,0.5881775058048044,1.5960137074641778,-2.6133305368719206,0.5808881284604719,-3.1992987252783,-1.667061158326127,1.8936121988314198,1.9334099997658494,-3.034162360555576,-1.0895906800179511,0.009734847298448788,0.9440566711464976,0.7107083251779913,-0.8438121006971635,-0.24428254698932184,-2.1880444347774533,-0.6374274975849988,-0.6392310576886512,-0.3785946375866642,0.467983979688512,1
8.13887334946955,6.715631620768249,4.268203045217923,6.626364233468852,6.08776846587336,2.5342237800497665,-3.7939364351012594,1.6481331051913142,-2.201024023114523,4.420731041409225,3.3736852613903037,4.983833342580999,4.620397249631957,-3.654769344000887,0.717252034594976,5.482857271839627,7.694747862813081,-3.3341071076238236,4.65960096651607,5.485395180478494,-6.468459235491671,4.564360309542419,-1.620915407774396,4.4597096300128545,-2.6808625659431433,6
-3.396799202610068,-4.769202461667345,-2.439840107502088,2.3804958336742446,3.5523235232462946,-2.0175971849041994,1.145269534761632,1.6905988891604184,-4.445122917434583,3.7881469110359345,1.9255464491919438,1.4988209213060282,-2.427622942774813,-1.0703404198664714,2.5295350126193785,-4.312570489683552,-0.36882493258950033,1.510768283065641,-1.3414066554450315,-2.9476642539405122,2.2357200529440857,0.2559486111159667,-1.2783506644075093,0.8897637835078447,-1.5017535054008957,5
-6.1012953984676095,3.831540685152929,-5.508309888262564,2.377488053823852,-4.005405146459003,-0.6244784367321902,-0.24918757253760437,-2.5153793820353045,-0.694488458969056,-2.0852082331320037,6.65737037567687,1.7846210382033718,-1.1594700899167267,-0.46951472232289265,-2.6853907163871313,-2.0305078955639466,2.6110694719908674,5.295672251538882,1.6298648208178854,2.4081208485455887,-1.9974097787881893,-1.9205957179008109,-2.883036627192342,-0.32341086932771707,0.6300538034440734,9
-7.483199508225403,-1.1074346378666353,3.2190601514299586,1.6373898734303907,6.235389378097494,-4.51079337676442,0.6753485971529376,0.6429308838763422,0.26767383224299,0.3907322973880815,-2.2504734635580776,-1.9813954513547676,0.22392576442334233,1.1685548174658342,0.5736298022710812,-0.1969438495601512,0.34393059135309667,-1.0777760976433053,0.10473518829067753,0.22489685794029046,-0.4187259528123776,-1.367961244720363,1.916118725460562,1.4722966950958378,1.5503085991538155,1
6.957949714252198,-3.9817685318718987,3.86430156718056,9.883280139988848,-6.438491591814938,-8.720357232148169,-1.575007809599665,4.4792993196966275,-3.084548614874224,-2.6768115463376696,-2.482231192396415,-0.1988036003015726,-1.235569539599854,4.108041140799377,-3.509722514162458,0.974946755069299,-3.1511679939924733,3.2017238633460754,0.8789872590234219,-0.057579119860456836,2.8929378241177632,2.377168646707593,-1.907361953688933,-1.2075268460560233,-2.0731470358753485,6
0.49483189784514336,-2.3892311273294804,3.09037272913255,-8.430029277535414,-2.701496672749363,-3.3194998094392476,1.6133953163634243,2.3712098550532104,1.7223553014851554,-2.240627325743269,0.47942304981195355,1.3482628095519946,0.12338957719009326,-3.7520789660936744,0.06569656959647047,-1.0085953197533613,-1.5824380135280653,-1.1638866245162451,3.3998714334693343,-2.61831259415682,0.7069577051267476,-0.633252084810816,1.7101466547761803,-2.9857753702696956,-1.5311429799226646,3
-3.570437322658218,-0.5715519009116883,-7.706161084324304,0.31513877231577553,-3.645423240088676,2.7717695159187996,-6.16092514556919,1.4384402448807658,0.0018645715279252755,0.2619876414478705,-2.4821495078823177,-4.3303011468369474,1.7676995800425805,-1.0175012136090145,0.284807444082358,1.089877801905846,0.4556124895904625,1.0388652621838033,0.24259893764644236,0.7552037017351492,1.3093590394658432,-0.00473183353277575,2.5842691735741954,1.4130177875443772,1.3149584280039461,9
-6.054756501951228,0.4189038462520864,2.924524877862224,0.3446183965483988,-0.5205126414473097,-4.849248423327081,-0.8252646341475778,1.031315623896316,-2.1037642405339314,-1.1498945161342364,2.486224917254559,-0.9300985010173082,0.05281771275678078,5.943355481719892,2.881556355695993,-1.9545240593783113,1.9016033653119278,-0.6034265503202745,0.22395740465468186,2.579149635608644,0.9030326079840442,-0.6393551891596264,0.4080566913158845,0.7461608035564761,2.816732771898693,1
-2.77673948476845,5.3874388197910745,-5.831654782702201,1.3696088215672144,-8.474204317504686,1.1739615448156555,-1.5995995231334472,-3.1871575171434294,-0.10143225278823814,-3.4383295649965193,6.093435051961327,1.8425034105455202,0.5293327210598386,-0.0033358924011315546,-2.3921846528065274,-3.9992094434402508,2.6011200181876815,2.4519138467156076,0.23522524002316914,3.168642156976743,-1.8902773543073401,-1.1209172747719185,-1.1467952513253756,-0.10799705234385702,0.7388164663440134,9
-0.3109975862085746,-11.448341121541564,-4.303923967881643,-5.558914360836944,2.810654655763075,4.451180704456391,-1.6441696022290049,-1.5460439914159012,-10.1189635855545,5.586192705361249,1.1903983694828615,4.513710995770251,-6.582096636345819,3.4488019519107556,6.622886199339625,-0.303083720904521,-0.29360873146300764,-0.8858783332818201,-1.4843252575944206,-0.6256669836020321,-0.29226889432852593,-2.080300738757879,3.557332487376438,-0.31221791118530845,-2.7531119661774013,8
14.62699685894667,-7.072247321911391,-5.134863380157491,-1.4133201263524369,10.354437616981699,-4.956378612530028,4.179886694069094,-2.1378089423106696,6.1066940924809145,-0.1325062551423995,2.498551262853603,-3.5944912180025126,3.685946007483149,4.391017769567844,1.8111383798400922,-0.7034857761541367,3.4038005899390527,1.767258155037741,-0.7461794932122917,3.1233057713957733,-1.3615190449653576,3.7646377109624316,-2.791476617574503,-3.3609609898804322,-2.409367077477596,0
-7.449532206983634,-2.9392266796384736,5.089611621988125,1.6436709928438598,6.259974382280629,-1.5791738783272953,1.196434758947934,-0.6559019824895117,-1.4338189948331173,-3.385120749661946,-2.3932588683843865,0.5743358198369506,1.400369648720863,-0.6474612414859877,-0.4592009989712593,-0.9362555163244651,1.4196946578304699,-1.2595560557718983,-0.2322380568769383,0.6516250068641464,-1.4460533377528693,-1.962155060880076,0.6021457286496111,0.9847888317836435,1.3811424517630437,1
-4.767479481920966,-3.6268254328646896,-3.10480045934145,2.593647047118031,1.174735765060057,2.786722838987509,1.0643411618466219,-2.0986839173370533,-2.3827742954308864,4.073221096926715,-2.4808562014492046,-0.44098131775815624,0.11961045121912521,-1.2448489447884574,-1.1285856328896542,2.2409841073719163,-0.3496974290724151,0.37371116585227543,-0.6738667343330881,-0.23423152931602909,2.8649877184446875,-0.09504282661523421,-0.04239955623412682,0.2682002216056996,2.2724192410331128,4
-4.405045549211145,2.167020892117362,3.6600276352249623,-3.7638157270860932,0.8159168476054408,-1.5743599530520367,0.5023209534945569,-3.460525643340192,1.1087187843454074,-1.9307158077237991,-0.5591605758383964,1.872910173443419,0.13832127650488812,-0.6849954413112608,0.09535830914805979,-1.1445268062434792,2.2737620774400495,0.025181920198314632,-0.08742670133666243,-0.054861878740866586,0.8804172764854395,-1.6029688924550087,0.14284184485316972,-1.5972287261990712,-1.638094971462813,8
-4.563293839868647,1.9341741310457554,-5.126625130923981,1.4672379109130813,1.2635123082640107,3.6179029009713672,-3.326416352600165,2.7761032056441626,4.213001927117573,-0.6761327162866914,-0.14946842915505507,-3.469072955868504,-2.540065259985967,-0.07360897342455308,-0.9299668065569051,0.7541288008886055,-0.1810311989626269,-2.9751637048872244,-0.33356558660383984,-0.9068343665476133,0.36306511326985574,-0.11990884142254507,2.594319737038136,0.23823468600396594,-4.131743510865749,7
-4.7569196952121695,2.3574654805824635,-4.99231836844342,2.564342084503595,-1.14567858849276,1.889921205650517,-1.2176390054378945,-2.544170689978037,4.106596413911712,3.812558771114611,0.724899659583357,-2.4186301379090893,-1.3608563792027368,-1.1035313847245394,0.597088252788682,2.5402412384546866,0.04441293970103908,-0.2729250423071118,-0.6259848993805119,-2.077564617730314,0.17068122452829806,0.4683468039666208,0.23388527094342537,1.2346747033926793,-0.09188326624129402,4
2.946708810161924,-4.590973613833387,4.090117657745,7.1000305376935655,-0.8118779146709837,5.1306782548952095,0.1886016009553203,4.913319071032708,7.488781789617332,4.594780777599953,0.12793782041827012,2.9248614646751987,-2.555576560657669,-5.062229072802496,3.616787661213769,-1.7742137564833835,-0.3639187857155436,-2.0010826979651912,1.4570459921121326,0.7486222062723322,-0.8996790406817208,0.45400362852378584,4.09399284703912,-0.956016323695829,-0.27378615650072186,2
1.350169644699639,-4.492598540591745,-0.6504601613468843,-2.8706450817687874,0.5727582974391511,7.366148877784071,2.5422841003155963,-2.997672975943221,3.988917512280586,3.6487427177798772,2.195777001418877,3.6740795370986086,-3.2964703484041973,8.83728039412776,-2.1700350917387015,-1.711043191268854,0.228104643284457,-1.0068005334128236,1.595006385752125,1.3557237147862762,-2.2239560559551284,-0.7594602716637371,0.03747452283838915,2.604840949194024,-1.801214693669279,2
-2.67929334375777,-4.20750412846539,2.696036137063366,-8.569121412096816,-0.6348676468393848,-0.6724735952795371,3.741224986104669,-1.482801869132934,2.5694042396057193,1.8775469095861614,1.5784537796423344,1.13728217541685,2.588375212913005,0.8256094523629851,0.5520246675144945,2.3426303757151157,-2.8299753203852513,-0.7784904084281355,3.820608159987251,-1.58901987900167,0.007201288628051037,0.57012006112809,1.0567959471100379,-1.9118840099709524,1.320546897139195,3
-2.7161567910120246,0.14989374800526564,2.3044323614475832,8.889792703606336,-2.5080321413473636,-1.3012654790245208,-0.23429023476903132,-2.2618680761555026,2.6826728714226364,2.2726220887978013,-3.8155939639076553,2.845967883300654,1.3610683963424055,3.7834857434962967,1.8175499406631157,2.227708437366434,0.8168643108033219,4.6994290712242694,-1.1588487092325082,-1.2992270494374005,-2.6145676270569567,-1.1411323334975554,0.23994065972789577,-3.550206106530704,-0.23726070911058608,6
2.927489581604686,5.485424604037346,2.794307410867308,-5.830147033139558,-1.9085257987003956,-5.076520401072058,-0.9214615638938911,-2.860400548500876,0.2806677269088043,3.4132738540377283,-4.79444126118391,0.4863944143721513,1.3090057211611248,-0.40284093407459814,-1.5791952794718276,0.9945348917082607,1.6658454790151294,0.7058494348919085,-0.6101929310018749,-2.7836326120122004,0.355262900676381,-5.387503116080904,1.3652987917978496,0.6338668004572859,-1.872384260477044,5
2.0316088784451196,-1.0333640709290581,-0.407183601676252,-7.102101414264202,-9.005731453256436,5.28682889144946,-4.075963956846302,-1.9648272412341408,-3.3870080815554946,-8.722724213870544,1.5133351293131405,2.9334570184730753,-0.1272772432688154,-0.9945944729636585,1.77980786651555,-2.0181743832907326,5.7430681281010445,-0.232957988261901,0.9188828877115743,1.0893049776050887,1.7997436204533568,-2.7044797153996725,1.1407424725260678,2.13002827655424,0.16662633918841468,8
-7.984852487856753,0.0017540271848354393,-3.1741885695855805,-0.7366655414120696,1.5690701222904642,-1.1378276829544165,-3.6547545097236807,2.5549439127659346,-0.44686638764856346,-0.6898326208229636,1.8570912177406804,-2.9642689095636676,2.476044933935059,-1.8028456356411946,0.6110166177716677,1.3598519156655118,-1.548481260837433,4.058485307278237,-1.1549927985462933,-0.5294555811933847,-0.01498584731946054,0.6513833264201534,0.1159004469781818,0.6650097719360839,-2.2943817566487077,9
-7.513988156768645,-3.1099873762500247,5.168806907917284,1.4906234513318137,6.047482135925502,-1.986446534218973,0.9652684922416654,-0.055147832238908685,-1.9344959446657526,-3.3988531534857653,-2.334409760027251,0.25823700158246554,1.649932413419995,-0.2044566085389288,0.054184798194667205,-0.7456367060408475,1.3095732070965813,-1.4002694515625007,-0.45922102688426525,0.5930944784549537,-1.189417973332696,-1.8066215870563038,0.6478291593870068,1.4891670100881669,1.6772152548672972,1
15.217451493036254,0.365303963642207,-4.521294405839216,-4.265692071892396,6.658693310339414,-5.72279729469977,-0.23148522471336042,-3.614259492779902,3.1412674896718245,-3.3778054487845517,-3.3018414574869155,-3.7026292569843386,-0.5266592904189975,-2.5031715972260336,0.4059287476099923,1.5019691396086214,3.0456587717365053,-1.5113438974686113,1.0298835904244341,2.8794414068198333,-1.9905485273482453,-2.2659075717209216,-0.253240335489969,-1.7829175810143334,-1.0819405337032286,0
9.575065335470226,-11.723001409768221,4.572686601118783,0.696921722491196,-0.9826253244160575,9.239364793939698,5.202344619131967,-1.9395310146142184,1.6058213999078517,0.5308815220747742,5.629568197048905,-0.05243408614809812,-0.8520446588060734,5.67137146454793,-0.2119976985637235,2.1465187657002036,0.1453817134764676,2.519332057976332,-1.2010286179315046,-0.43626529963106425,1.6411621776566008,-2.7452953517909835,1.9482486674411037,2.454762615073056,-0.8481382084055311,2
18.111012916787104,-6.263086353576112,-3.434812494286038,-1.1072496916200498,2.916669032503382,-6.794102036733124,-1.457404527555676,2.2228137296176755,-0.023931735542127158,-3.587653103156016,-1.432507778313282,-2.6445350184512035,2.0376172308838476,-3.5584371915640545,0.5602280034488043,-1.0344624723742004,1.5635611477945528,0.8290192859613024,0.4797544887073463,2.256016431407639,-2.078493145393628,-0.31645026951458577,-0.888857621530868,-0.6388388739254022,2.7298822716299562,0
1.5573259104618078,14.247097997418434,3.493212805710856,-7.015265602674587,0.4238268187939991,1.2879430619273893,-1.5534538731807002,1.0361893281267214,-9.27124735444281,2.971097020173968,-0.11097125829644292,-4.7016010160400405,3.480914972153347,3.374144218466121,-7.374266679774359,1.6486315510699872,1.853240486334606,2.8079110983056363,-4.72178868141585,-4.004978779571254,2.7337156779480654,-4.31832226710353,-1.5911763716738572,-1.5810444386513618,0.06949734667224727,3
-1.8522446567305015,-5.53572895675988,-1.6070239648585665,1.6141200400758466,-0.8968941339109875,1.8139207045234815,0.9122071983577148,-1.2250149376976505,0.24634374888900926,0.370271270936424,-2.2264420141609844,-0.6271738763279525,-4.5876516285358395,1.3619303516943941,1.0011535727471914,3.639701575130116,3.012749722871183,-0.9499840097650928,0.6891768306814018,-0.09151956035165876,0.8942207835007763,0.023736205118660234,-1.4350659206164769,1.94093559746797,-0.47684687692157834,8
-1.0305147226095879,-4.5397763202210335,-0.3842083146984559,-0.2962764205125225,-0.9888646937795954,-1.9135529840857408,2.8666372148655728,3.4891803888405093,-0.7747556439703847,0.9906478666277474,-1.5032402765978696,-0.7689850916580578,-2.139044389505502,-5.882965265743575,-2.3857241261095448,-0.3234891653747891,-2.757766429555433,-2.0975901247895012,3.1433337056801225,-3.0586239486559377,2.1178969926192925,-0.32765209034119114,0.9208605434399958,0.3879376586529811,-0.7458151912549917,0
-5.33611461061974,9.009717762333224,-5.981735358655178,-1.4018199771301425,0.9891322427068914,0.467725611592601,2.4161512282968625,5.221205420904985,4.4145565757842755,-1.616030751513383,6.088287985580356,2.0291553874633275,-5.777159269375088,1.6557919632409113,-3.6564947056070274,1.1398862444372322,0.5429224541721145,1.9243561657825372,-0.28479029933587213,-1.76225578096347,-2.087911227151913,0.7173670720164058,-3.2134910569219106,-3.2770375474025397,-1.18169097251894,7
1.813995422793606,-5.268213897027284,2.6868557213386564,2.2062909453254256,0.8048437725563456,-2.3924732813144867,3.136214319952903,0.6462237699668131,-3.170112755594237,-1.1287528696145799,0.46910929588275696,1.6038451202587611,2.5619120330830913,-5.182241240311194,-2.378810206984753,3.4620934417185216,-1.6108050498309097,-0.13090087435571113,-1.3221464636995406,-2.667513598731937,-1.9397343014618602,-1.7023199480198103,-1.5127860638070727,0.16839942447607825,0.29765130943612683,6
-1.2231017801335453,7.966389599532004,-4.009959029560119,2.075241316468865,-2.2646662284848422,0.5542200820116362,3.4879212768963006,-5.693990944926069,3.6130424158636667,-1.486628460903208,2.2484092565274483,2.381143669558889,0.3014334556940928,-0.9269426639431926,-2.713374180789377,-5.083266658647871,-0.14094447088200718,-2.711865958502294,0.6222112119837621,2.30889636964712,-0.5966822781636238,2.3110375153014373,1.6424291271435176,3.378931510263098e-05,0.7203870102993197,9
-1.785455510781366,-7.742521588274715,-1.8724188471632561,-0.4476232662583026,1.5788166270835466,4.940444122125368,3.097543338332768,1.8761262327956771,-1.8934447553030003,2.186457424685756,-2.312984594264976,2.8805858788529486,-1.0264723542530771,1.6039918040451333,-3.2741412951228783,-0.22035318501432963,-0.8624460310031931,-2.146284030588387,1.1857161418104003,1.3281387141343588,0.5032894647078965,-1.6539983370796316,-1.7863548351710026,0.08164127513798025,0.03215279386413123,2
5.082940815560732,8.373110713296239,7.228503810792023,-5.3749880716049105,0.11092747835548503,11.650326014271265,-0.4166528999075309,-1.1304173678665115,1.3613733063395574,-2.8438712753412063,-6.027253121400359,-6.709304734946631,-8.351912360549349,0.8395823250767103,4.046708911363251,-3.8313986987159683,-1.3800485919016223,-2.230546128076828,0.4861048848477996,-2.7240401754782795,-4.98207637120758,3.2805992721087307,-3.248546419831135,2.97720589306535,1.8361298571898355,2
-1.986945570210046,9.2466793300011,-2.5567382169276116,-0.7607777612712348,-0.787993009456812,-2.8109609408463925,5.861909502064395,-0.3605354251724721,1.2413686597803457,1.7245914070132469,0.6018842498279826,3.9899671315947978,-0.1233912253188596,1.6026561874560536,-2.3929365125553663,-2.3670142643904124,-1.9750371850356994,-3.7279187863398024,-1.8894682708468873,0.3820666047838381,1.7597296027839977,1.610161699199567,-1.956886019440543,0.20538885549666472,-0.24591948006657036,9
-4.143994349904673,-2.6733544155675153,-0.31432427110844635,-2.3017555696852963,-1.550293202382828,-5.241389300693961,1.4765373471027656,0.4420094913883374,-1.7685626774397358,1.033315361025267,-0.46065438584679463,-2.0988693226566464,-1.3170355031541177,0.2169586943466938,-0.3415174423375953,1.4902729974754088,-1.1789006074759498,-2.3613120222097432,3.6422937255910783,0.9989813062914622,1.5026910803456979,1.2701962057118243,0.9503200810919482,-1.1840637582429379,-0.08345443409064562,5
18.270118753140036,-5.972145090021187,-4.680276935284456,-5.722484198139745,2.358725092148193,-6.907633454057513,-5.961044173757134,0.21456705191571987,-3.3553171738347087,-3.6418738878032157,0.07441995176227846,2.2579279795128295,1.7294072089190502,-2.167008449585314,-2.1566485734134755,-1.9251717756636313,1.2037058567186756,3.3618095641688974,2.5841552207321166,-1.1206762396125716,-3.2088971777176396,-1.6913365192588383,2.7242866887499826,-0.4616714674528348,0.22415277310186013,0
8.233521628380236,1.9294427526841345,17.242486916069346,6.439942463956671,1.9304759854784235,13.237008957498524,-3.9944584201559583,5.221785481974225,0.9518896458805073,9.030635139263326,8.76650467741112,-0.5301914885631365,-3.648023244312001,-7.862332514912628,-0.7192536367604084,-1.7852794543049955,5.73510809163276,4.3506346483578024,7.882983165555215,11.312635779089035,1.796135396452871,4.344040198851899,0.7490728391061263,0.8201872387832249,-2.1801272823437583,2
